timestamp,encoderLSpeed,encoderRSpeed,RControl
1755262013774,44.219997,-44.219997,-2147484672.000000
1755262013778,0.000000,0.000000,576461095900807168.000000
1755262013778,44.219997,0.000000,576461164620283904.000000
1755262013781,0.000000,0.000000,576461233339760640.000000
1755262013781,44.219997,-44.219997,576461164620283904.000000
1755262013785,0.000000,0.000000,576461233339760640.000000
1755262013785,44.219997,-44.219997,10384602382649930254722916952309760.000000
1755262013789,0.000000,0.000000,10384602382649930254722916952309760.000000
1755262013789,44.219997,-44.219997,10384601144709890969342642053185536.000000
1755262013793,0.000000,0.000000,10384599906769851683962367154061312.000000
1755262013793,44.219997,-44.219997,10384599906769851683962367154061312.000000
1755262013797,0.000000,0.000000,2199024566272.000000
1755262013800,44.219997,-44.219997,2199024304128.000000
1755262013801,0.000000,-44.219997,2199023779840.000000
1755262013804,44.219997,0.000000,2199023779840.000000
1755262013804,0.000000,-44.219997,2199023779840.000000
1755262013808,44.219997,-44.219997,0.000000
1755262013808,0.000000,0.000000,0.000000
1755262013812,0.000000,-44.219997,0.000000
1755262013812,44.219997,-44.219997,0.000000
1755262013815,0.000000,0.000000,0.000000
1755262013819,44.219997,-44.219997,-151115727451828646838272.000000
1755262013819,0.000000,0.000000,-151115727451828646838272.000000
1755262013823,44.219997,0.000000,-151115745466227156320256.000000
1755262013823,44.219997,-44.219997,-151115745466227156320256.000000
1755262013827,0.000000,0.000000,-151115745466227156320256.000000
1755262013827,44.219997,-44.219997,-8.000002
1755262013830,0.000000,0.000000,-8.000002
1755262013830,44.219997,-44.219997,-8.000002
1755262013835,0.000000,0.000000,-8.000003
1755262013835,0.000000,0.000000,-8.000004
1755262013838,44.219997,-44.219997,-9903525036649525068838207488.000000
1755262013838,0.000000,0.000000,-9903525036649525068838207488.000000
1755262013842,44.219997,-44.219997,-9903523856057904351426904064.000000
1755262013842,0.000000,0.000000,-9903523856057904351426904064.000000
1755262013846,44.219997,-44.219997,-9903523856057904351426904064.000000
1755262013846,0.000000,-44.219997,0.000000
1755262013850,44.219997,0.000000,0.000000
1755262013850,0.000000,-44.219997,0.000000
1755262013854,44.219997,0.000000,0.000000
1755262013858,0.000000,-44.219997,0.000000
1755262013858,44.219997,0.000000,9903522675466283634015600640.000000
1755262013862,0.000000,-44.219997,9903522675466283634015600640.000000
1755262013862,44.219997,0.000000,9903522675466283634015600640.000000
1755262013865,44.219997,-44.219997,9903522675466283634015600640.000000
1755262013866,0.000000,0.000000,9903521494874662916604297216.000000
1755262013870,44.219997,-44.219997,2147484160.000000
1755262013870,44.219997,-44.219997,2147483904.000000
1755262013873,0.000000,0.000000,2147483904.000000
1755262013873,44.219997,-44.219997,2147483904.000000
1755262013877,0.000000,0.000000,2147483904.000000
1755262013877,44.219997,-44.219997,-0.000000
1755262013881,0.000000,0.000000,-0.000000
1755262013885,44.219997,-44.219997,-0.000000
1755262013885,0.000000,0.000000,-0.000000
1755262013885,44.219997,-44.219997,-0.000000
1755262013889,0.000000,-44.219997,-36028797018963968.000000
1755262013889,0.000000,0.000000,-36028797018963968.000000
1755262013894,44.219997,0.000000,-36028801313931264.000000
1755262013894,0.000000,-44.219997,-36028801313931264.000000
1755262013897,44.219997,0.000000,-36028801313931264.000000
1755262013900,0.000000,-44.219997,-0.000000
1755262013900,44.219997,0.000000,-0.000000
1755262013904,0.000000,0.000000,-0.000000
1755262013904,44.219997,0.000000,-0.000000
1755262013908,0.000000,-44.219997,-0.000000
1755262013912,44.219997,0.000000,0.000000
1755262013912,0.000000,0.000000,0.000000
1755262013915,44.219997,-44.219997,0.000000
1755262013916,0.000000,0.000000,0.000000
1755262013920,44.219997,0.000000,0.000000
1755262013920,0.000000,-44.219997,-32.000034
1755262013923,44.219997,0.000000,-32.000038
1755262013923,0.000000,-44.219997,-32.000038
1755262013927,44.219997,0.000000,-32.000034
1755262013927,0.000000,-44.219997,-32.000034
1755262013931,44.219997,-44.219997,34359775232.000000
1755262013931,0.000000,-44.219997,34359767040.000000
1755262013935,44.219997,0.000000,34359767040.000000
1755262013935,0.000000,-44.219997,34359767040.000000
1755262013938,44.219997,-44.219997,34359758848.000000
1755262013938,0.000000,0.000000,0.000000
1755262013943,44.219997,-44.219997,0.000000
1755262013946,44.219997,-44.219997,0.000000
1755262013947,0.000000,-44.219997,0.000000
1755262013950,44.219997,0.000000,0.000000
1755262013950,44.219997,-44.219997,0.000000
1755262013954,44.219997,-44.219997,0.000000
1755262013954,0.000000,-44.219997,0.000000
1755262013958,44.219997,-44.219997,0.000000
1755262013958,44.219997,-44.219997,0.000000
1755262013961,44.219997,-44.219997,-0.125000
1755262013961,0.000000,0.000000,-0.125000
1755262013965,44.219997,-44.219997,-0.125000
1755262013969,0.000000,-44.219997,-0.125000
1755262013969,44.219997,0.000000,-0.125000
1755262013972,44.219997,-44.219997,9007200328482816.000000
1755262013972,44.219997,-44.219997,9007200328482816.000000
1755262013976,0.000000,0.000000,9007199254740992.000000
1755262013976,44.219997,-44.219997,9007199254740992.000000
1755262013980,44.219997,0.000000,9007199254740992.000000
1755262013980,0.000000,-44.219997,2305843284091600896.000000
1755262013983,44.219997,0.000000,2305843558969507840.000000
1755262013987,44.219997,-44.219997,2305843558969507840.000000
1755262013987,0.000000,0.000000,2305843833847414784.000000
1755262013991,44.219997,0.000000,2305844108725321728.000000
1755262013991,44.219997,-44.219997,-0.000000
1755262013995,0.000000,0.000000,-0.000000
1755262013995,44.219997,-44.219997,-0.000000
1755262013998,44.219997,0.000000,-0.000000
1755262013998,0.000000,-44.219997,-0.000000
1755262014002,44.219997,-44.219997,9903528578424387221072117760.000000
1755262014002,44.219997,0.000000,9903529759016007938483421184.000000
1755262014006,0.000000,-44.219997,9903529759016007938483421184.000000
1755262014006,44.219997,-44.219997,9903529759016007938483421184.000000
1755262014010,44.219997,0.000000,9903528578424387221072117760.000000
1755262014010,44.219997,-44.219997,8796101410816.000000
1755262014013,0.000000,-44.219997,8796100362240.000000
1755262014017,44.219997,0.000000,8796101410816.000000
1755262014017,44.219997,-44.219997,8796101410816.000000
1755262014021,44.219997,-44.219997,8796100362240.000000
1755262014021,0.000000,-44.219997,-649037726286873096256449490714624.000000
1755262014025,44.219997,-44.219997,-649037648915620640920182309519360.000000
1755262014025,44.219997,-44.219997,-649037571544368185583915128324096.000000
1755262014028,0.000000,-44.219997,-649037571544368185583915128324096.000000
1755262014032,44.219997,-44.219997,-649037494173115730247647947128832.000000
1755262014032,44.219997,0.000000,2305844108725321728.000000
1755262014036,44.219997,-44.219997,2305844383603228672.000000
1755262014036,0.000000,-44.219997,2305844108725321728.000000
1755262014039,44.219997,-44.219997,2305843558969507840.000000
1755262014039,44.219997,-44.219997,2305843558969507840.000000
1755262014043,44.219997,-44.219997,-0.000000
1755262014043,44.219997,-44.219997,-0.000000
1755262014047,0.000000,-44.219997,-0.000000
1755262014047,44.219997,0.000000,-0.000000
1755262014051,44.219997,-44.219997,-0.000000
1755262014051,44.219997,-44.219997,0.000000
1755262014055,0.000000,-44.219997,0.000000
1755262014055,44.219997,-44.219997,0.000000
1755262014059,44.219997,-44.219997,0.000000
1755262014059,44.219997,0.000000,0.000000
1755262014062,0.000000,-44.219997,0.000000
1755262014066,44.219997,-44.219997,0.000000
1755262014066,44.219997,0.000000,0.000000
1755262014070,44.219997,-44.219997,0.000000
1755262014070,44.219997,0.000000,0.000000
1755262014074,0.000000,-44.219997,9444734091639197270016.000000
1755262014077,44.219997,-44.219997,9444732965739290427392.000000
1755262014077,44.219997,0.000000,9444734091639197270016.000000
1755262014081,44.219997,-44.219997,9444736343439010955264.000000
1755262014081,0.000000,0.000000,9444736343439010955264.000000
1755262014085,44.219997,-44.219997,144115222435594240.000000
1755262014085,44.219997,0.000000,144115239615463424.000000
1755262014089,0.000000,-44.219997,144115239615463424.000000
1755262014089,44.219997,-44.219997,144115222435594240.000000
1755262014092,44.219997,0.000000,144115222435594240.000000
1755262014092,0.000000,-44.219997,-0.000000
1755262014096,44.219997,0.000000,-0.000000
1755262014099,0.000000,-44.219997,-0.000000
1755262014100,44.219997,0.000000,-0.000000
1755262014103,0.000000,-44.219997,-0.000000
1755262014103,44.219997,0.000000,-0.000000
1755262014107,0.000000,-44.219997,-0.000000
1755262014107,44.219997,0.000000,-0.000000
1755262014111,0.000000,-44.219997,-0.000000
1755262014114,44.219997,0.000000,-0.000000
1755262014114,0.000000,-44.219997,-2417853656841891411394560.000000
1755262014118,44.219997,0.000000,-2417853945072267563106304.000000
1755262014118,0.000000,-44.219997,-2417853945072267563106304.000000
1755262014122,0.000000,-44.219997,-2417853945072267563106304.000000
1755262014122,44.219997,0.000000,-2417853945072267563106304.000000
1755262014126,0.000000,-44.219997,0.000000
1755262014126,44.219997,-44.219997,0.000000
1755262014130,0.000000,-44.219997,0.000000
1755262014130,44.219997,0.000000,0.000000
1755262014133,44.219997,-44.219997,0.000000
1755262014137,0.000000,-44.219997,36028809903865856.000000
1755262014137,44.219997,-44.219997,36028805608898560.000000
1755262014140,44.219997,0.000000,36028805608898560.000000
1755262014140,0.000000,-44.219997,36028805608898560.000000
1755262014151,44.219997,-44.219997,36028801313931264.000000
1755262014151,44.219997,-44.219997,166153499473114484112975882535043072.000000
1755262014156,44.219997,-44.219997,166153499473114484112975882535043072.000000
1755262014156,0.000000,0.000000,166153499473114484112975882535043072.000000
1755262014156,44.219997,-44.219997,166153499473114484112975882535043072.000000
1755262014156,44.219997,-44.219997,166153539087195741245144679307018240.000000
1755262014156,44.219997,-44.219997,2658456942307781916979665243088093184.000000
1755262014160,0.000000,0.000000,2658456942307781916979665243088093184.000000
1755262014160,44.219997,-44.219997,2658456942307781916979665243088093184.000000
1755262014160,44.219997,0.000000,2658457259220431974037015617263894528.000000
1755262014163,0.000000,-44.219997,2658456942307781916979665243088093184.000000
1755262014168,44.219997,0.000000,-158456381696926469622830465024.000000
1755262014168,0.000000,0.000000,-158456343917994606665668755456.000000
1755262014168,44.219997,0.000000,-158456343917994606665668755456.000000
1755262014171,44.219997,0.000000,-158456325028528675187087900672.000000
1755262014175,0.000000,-44.219997,-158456325028528675187087900672.000000
1755262014175,44.219997,0.000000,0.000000
1755262014179,0.000000,0.000000,0.000000
1755262014179,0.000000,0.000000,0.000000
1755262014182,44.219997,0.000000,0.000000
1755262014182,0.000000,0.000000,0.000000
1755262014186,44.219997,0.000000,-151115907595813741658112.000000
1755262014186,0.000000,0.000000,-151115925610212251140096.000000
1755262014190,0.000000,0.000000,-151115943624610760622080.000000
1755262014190,0.000000,0.000000,-151115961639009270104064.000000
1755262014194,44.219997,0.000000,-151115997667806289068032.000000
1755262014197,0.000000,0.000000,-0.000000
1755262014197,0.000000,-44.219997,-0.000000
1755262014201,0.000000,0.000000,-0.000000
1755262014201,0.000000,-44.219997,-0.000000
1755262014205,44.219997,0.000000,-0.000000
1755262014205,0.000000,-44.219997,-9671426156582611714048000.000000
1755262014209,0.000000,-44.219997,-9671425003661107107201024.000000
1755262014209,44.219997,-44.219997,-9671422697818097893507072.000000
1755262014212,0.000000,-44.219997,-9671420391975088679813120.000000
1755262014216,44.219997,-44.219997,-9671418086132079466119168.000000
1755262014216,0.000000,-44.219997,-36028831378702336.000000
1755262014220,0.000000,-44.219997,-36028827083735040.000000
1755262014220,44.219997,-44.219997,-36028818493800448.000000
1755262014223,44.219997,-44.219997,-36028814198833152.000000
1755262014223,0.000000,0.000000,-36028809903865856.000000
1755262014227,44.219997,-88.439995,-170141203742878835383357727663135391744.000000
1755262014227,44.219997,-44.219997,-170141183460469231731687303715884105728.000000
1755262014233,44.219997,0.000000,-170141183460469231731687303715884105728.000000
1755262014233,0.000000,-44.219997,-170141183460469231731687303715884105728.000000
1755262014239,44.219997,-44.219997,-170141183460469231731687303715884105728.000000
1755262014239,44.219997,-44.219997,0.000000
1755262014239,44.219997,-44.219997,0.000000
1755262014242,44.219997,-44.219997,0.000000
1755262014242,0.000000,-44.219997,0.000000
1755262014246,44.219997,0.000000,0.000000
1755262014249,44.219997,-44.219997,0.000122
1755262014250,44.219997,0.000000,0.000122
1755262014253,0.000000,-44.219997,0.000122
1755262014253,44.219997,0.000000,0.000122
1755262014257,44.219997,0.000000,0.000122
1755262014257,0.000000,0.000000,-42535321218129312497509855863035133952.000000
1755262014261,44.219997,0.000000,-42535316147526911584592249876222312448.000000
1755262014261,0.000000,0.000000,-42535306006322109758757037902596669440.000000
1755262014264,44.219997,0.000000,-42535295865117307932921825928971026432.000000
1755262014268,0.000000,44.219997,-42535306006322109758757037902596669440.000000
1755262014269,44.219997,0.000000,2251801155862528.000000
1755262014269,0.000000,0.000000,2251801424297984.000000
1755262014273,0.000000,0.000000,2251801961168896.000000
1755262014273,0.000000,0.000000,2251802498039808.000000
1755262014278,0.000000,0.000000,2251802766475264.000000
1755262014278,0.000000,0.000000,2475883915493527881384984576.000000
1755262014282,0.000000,0.000000,2475884210641433060737810432.000000
1755262014282,0.000000,0.000000,2475884505789338240090636288.000000
1755262014286,0.000000,0.000000,2475885096085148598796288000.000000
1755262014286,0.000000,0.000000,2475885096085148598796288000.000000
1755262014289,0.000000,-44.219997,-0.000000
1755262014289,0.000000,0.000000,-0.000000
1755262014293,0.000000,-44.219997,-0.000000
1755262014296,0.000000,0.000000,-0.000000
1755262014296,44.219997,-44.219997,-0.000000
1755262014299,0.000000,-44.219997,-0.000000
1755262014299,0.000000,-44.219997,-0.000000
1755262014303,44.219997,-44.219997,-0.000000
1755262014303,0.000000,-44.219997,-0.000000
1755262014307,0.000000,-44.219997,-0.000000
1755262014311,44.219997,-44.219997,0.000000
1755262014311,44.219997,-88.439995,0.000000
1755262014314,0.000000,-44.219997,0.000000
1755262014314,44.219997,-44.219997,0.000000
1755262014318,44.219997,-44.219997,0.000000
1755262014318,44.219997,-44.219997,34359750656.000000
1755262014322,44.219997,-44.219997,34359754752.000000
1755262014325,0.000000,-44.219997,34359758848.000000
1755262014326,44.219997,-44.219997,34359762944.000000
1755262014329,44.219997,-44.219997,34359767040.000000
1755262014329,44.219997,0.000000,0.000000
1755262014333,44.219997,-44.219997,0.000000
1755262014333,44.219997,0.000000,0.000000
1755262014337,44.219997,-44.219997,0.000000
1755262014337,44.219997,0.000000,0.000000
1755262014340,0.000000,0.000000,0.000000
1755262014340,44.219997,0.000000,0.000000
1755262014344,44.219997,0.000000,0.000000
1755262014344,44.219997,0.000000,0.000000
1755262014348,44.219997,0.000000,0.000000
1755262014352,0.000000,44.219997,35184380477440.000000
1755262014352,44.219997,0.000000,35184388866048.000000
1755262014355,0.000000,0.000000,35184397254656.000000
1755262014355,44.219997,0.000000,35184405643264.000000
1755262014359,0.000000,0.000000,35184414031872.000000
1755262014359,0.000000,0.000000,0.000002
1755262014363,44.219997,0.000000,0.000002
1755262014366,0.000000,0.000000,0.000002
1755262014366,0.000000,0.000000,0.000002
1755262014370,0.000000,0.000000,0.000002
1755262014370,0.000000,-44.219997,-0.000000
1755262014374,0.000000,0.000000,-0.000000
1755262014374,0.000000,0.000000,-0.000000
1755262014378,0.000000,-44.219997,-0.000000
1755262014378,0.000000,-44.219997,-0.000000
1755262014382,0.000000,0.000000,-137439166464.000000
1755262014382,0.000000,-44.219997,-137439150080.000000
1755262014385,0.000000,-44.219997,-137439117312.000000
1755262014385,0.000000,-44.219997,-137439084544.000000
1755262014389,0.000000,0.000000,-137439068160.000000
1755262014389,0.000000,-44.219997,0.000000
1755262014394,0.000000,-44.219997,0.000000
1755262014394,44.219997,-44.219997,0.000000
1755262014397,0.000000,-44.219997,0.000000
1755262014397,0.000000,-44.219997,0.000000
1755262014401,44.219997,-44.219997,9007200328482816.000000
1755262014405,0.000000,-44.219997,9007199254740992.000000
1755262014405,44.219997,-44.219997,9007199254740992.000000
1755262014408,44.219997,-44.219997,9007200328482816.000000
1755262014409,44.219997,-44.219997,9007202475966464.000000
1755262014412,0.000000,-44.219997,-158456400586392401101411319808.000000
1755262014412,44.219997,-44.219997,-158456419475858332579992174592.000000
1755262014416,44.219997,0.000000,-158456419475858332579992174592.000000
1755262014420,88.439995,-44.219997,-158456419475858332579992174592.000000
1755262014420,0.000000,-44.219997,-158456438365324264058573029376.000000
1755262014424,44.219997,0.000000,0.000000
1755262014424,44.219997,0.000000,0.000000
1755262014427,44.219997,0.000000,0.000000
1755262014428,44.219997,-44.219997,0.000000
1755262014431,44.219997,0.000000,0.000000
1755262014431,44.219997,0.000000,-134217792.000000
1755262014435,44.219997,0.000000,-134217760.000000
1755262014435,0.000000,0.000000,-134217744.000000
1755262014439,44.219997,0.000000,-134217728.000000
1755262014439,44.219997,0.000000,-134217744.000000
1755262014443,0.000000,44.219997,-0.000000
1755262014443,44.219997,0.000000,-0.000000
1755262014446,0.000000,0.000000,-0.000000
1755262014450,0.000000,0.000000,-0.000000
1755262014450,0.000000,0.000000,-0.000000
1755262014454,0.000000,0.000000,-0.000000
1755262014454,0.000000,0.000000,-0.000000
1755262014457,0.000000,0.000000,-0.000000
1755262014457,0.000000,0.000000,-0.000000
1755262014461,0.000000,-44.219997,-0.000000
1755262014461,0.000000,0.000000,2361185493234636292096.000000
1755262014465,0.000000,0.000000,2361185211759659581440.000000
1755262014469,0.000000,0.000000,2361185493234636292096.000000
1755262014469,-44.219997,-44.219997,2361185211759659581440.000000
1755262014469,0.000000,0.000000,2361184930284682870784.000000
1755262014473,0.000000,0.000000,-36028827083735040.000000
1755262014477,0.000000,0.000000,-36028827083735040.000000
1755262014477,0.000000,-44.219997,-36028827083735040.000000
1755262014480,0.000000,0.000000,-36028822788767744.000000
1755262014480,0.000000,-44.219997,-36028822788767744.000000
1755262014483,0.000000,0.000000,162259412228905160230045577379840.000000
1755262014483,44.219997,0.000000,162259412228905160230045577379840.000000
1755262014488,0.000000,-44.219997,162259392886092046395978782081024.000000
1755262014491,0.000000,0.000000,162259392886092046395978782081024.000000
1755262014492,0.000000,-44.219997,162259392886092046395978782081024.000000
1755262014495,44.219997,0.000000,-0.000000
1755262014495,0.000000,-44.219997,-0.000000
1755262014498,0.000000,0.000000,-0.000000
1755262014498,44.219997,-44.219997,-0.000000
1755262014502,0.000000,-44.219997,-0.000000
1755262014502,44.219997,0.000000,-8192.001953
1755262014506,0.000000,-44.219997,-8192.000977
1755262014506,0.000000,0.000000,-8192.000000
1755262014510,44.219997,-44.219997,-8192.000000
1755262014510,0.000000,-44.219997,-8192.000000
1755262014513,44.219997,-44.219997,-34359746560.000000
1755262014517,0.000000,0.000000,-34359750656.000000
1755262014517,44.219997,-44.219997,-34359754752.000000
1755262014521,44.219997,0.000000,-34359758848.000000
1755262014521,0.000000,0.000000,-34359750656.000000
1755262014525,44.219997,-44.219997,2097153.250000
1755262014525,44.219997,0.000000,2097153.500000
1755262014529,0.000000,0.000000,2097153.250000
1755262014529,44.219997,0.000000,2097153.250000
1755262014532,44.219997,0.000000,2097152.750000
1755262014536,0.000000,0.000000,-536871040.000000
1755262014536,44.219997,-44.219997,-536871040.000000
1755262014539,0.000000,0.000000,-536871040.000000
1755262014539,0.000000,0.000000,-536870976.000000
1755262014544,44.219997,0.000000,-536870976.000000
1755262014544,0.000000,44.219997,-0.000000
1755262014547,0.000000,0.000000,-0.000000
1755262014547,0.000000,0.000000,-0.000000
1755262014552,0.000000,0.000000,-0.000000
1755262014552,0.000000,0.000000,-0.000000
1755262014555,-44.219997,0.000000,-0.000000
1755262014555,0.000000,0.000000,-0.000000
1755262014559,0.000000,0.000000,-0.000000
1755262014559,0.000000,0.000000,-0.000000
1755262014563,0.000000,-44.219997,-0.000000
1755262014567,-44.219997,0.000000,0.000000
1755262014567,0.000000,0.000000,0.000000
1755262014571,0.000000,0.000000,0.000000
1755262014571,0.000000,-44.219997,0.000000
1755262014574,0.000000,0.000000,0.000000
1755262014574,0.000000,0.000000,-2048.000977
1755262014579,0.000000,-44.219997,-2048.000977
1755262014579,0.000000,0.000000,-2048.000732
1755262014582,44.219997,0.000000,-2048.000732
1755262014582,0.000000,-44.219997,-2048.000732
1755262014586,0.000000,0.000000,-0.000000
1755262014586,44.219997,0.000000,-0.000000
1755262014590,0.000000,-44.219997,-0.000000
1755262014594,44.219997,0.000000,-0.000000
1755262014594,0.000000,-44.219997,-0.000000
1755262014597,44.219997,0.000000,0.000002
1755262014597,0.000000,0.000000,0.000002
1755262014601,44.219997,-44.219997,0.000002
1755262014601,0.000000,0.000000,0.000002
1755262014605,44.219997,-44.219997,0.000002
1755262014605,0.000000,0.000000,536870912.000000
1755262014609,44.219997,0.000000,536870912.000000
1755262014609,0.000000,-44.219997,536870912.000000
1755262014613,44.219997,0.000000,536870912.000000
1755262014613,0.000000,0.000000,536870912.000000
1755262014616,44.219997,0.000000,0.000000
1755262014620,0.000000,0.000000,0.000000
1755262014620,44.219997,0.000000,0.000000
1755262014624,0.000000,0.000000,0.000000
1755262014624,44.219997,0.000000,0.000000
1755262014628,0.000000,0.000000,-9671406556917033397649408.000000
1755262014628,0.000000,0.000000,-9671406556917033397649408.000000
1755262014631,0.000000,0.000000,-9671407709838538004496384.000000
1755262014631,0.000000,0.000000,-9671408862760042611343360.000000
1755262014635,0.000000,0.000000,-9671408862760042611343360.000000
1755262014635,0.000000,0.000000,151115799509422684766208.000000
1755262014639,0.000000,0.000000,151115799509422684766208.000000
1755262014643,0.000000,0.000000,151115799509422684766208.000000
1755262014643,0.000000,0.000000,151115817523821194248192.000000
1755262014643,0.000000,0.000000,151115817523821194248192.000000
1755262014646,-44.219997,0.000000,-39614109591331066014643257344.000000
1755262014650,0.000000,0.000000,-39614114313697548884288471040.000000
1755262014650,0.000000,0.000000,-39614114313697548884288471040.000000
1755262014654,0.000000,0.000000,-39614114313697548884288471040.000000
1755262014654,0.000000,0.000000,-39614119036064031753933684736.000000
1755262014657,0.000000,0.000000,0.000000
1755262014662,0.000000,-44.219997,0.000000
1755262014662,0.000000,0.000000,0.000000
1755262014665,0.000000,0.000000,0.000000
1755262014665,44.219997,0.000000,0.000000
1755262014669,0.000000,0.000000,590296514046147428352.000000
1755262014669,0.000000,-44.219997,590296443677403250688.000000
1755262014673,0.000000,0.000000,590296373308659073024.000000
1755262014673,0.000000,0.000000,590296373308659073024.000000
1755262014677,44.219997,-44.219997,590296373308659073024.000000
1755262014677,0.000000,0.000000,2097154.000000
1755262014681,0.000000,-44.219997,2097154.000000
1755262014681,44.219997,-44.219997,2097154.000000
1755262014685,0.000000,0.000000,2097153.500000
1755262014685,0.000000,-44.219997,2097153.250000
1755262014688,44.219997,0.000000,-0.000000
1755262014688,0.000000,-44.219997,-0.000000
1755262014693,44.219997,0.000000,-0.000000
1755262014693,0.000000,-44.219997,-0.000000
1755262014696,0.000000,-44.219997,-0.000000
1755262014700,44.219997,0.000000,0.000000
1755262014700,0.000000,-44.219997,0.000000
1755262014704,44.219997,0.000000,0.000000
1755262014704,0.000000,-44.219997,0.000000
1755262014707,44.219997,0.000000,0.000000
1755262014711,0.000000,-44.219997,-0.001953
1755262014711,44.219997,0.000000,-0.001953
1755262014714,0.000000,-44.219997,-0.001953
1755262014714,44.219997,0.000000,-0.001953
1755262014718,44.219997,0.000000,-0.001953
1755262014718,0.000000,0.000000,-0.000000
1755262014722,44.219997,0.000000,-0.000000
1755262014722,0.000000,0.000000,-0.000000
1755262014725,0.000000,0.000000,-0.000000
1755262014729,44.219997,0.000000,-0.000000
1755262014729,0.000000,0.000000,664614156348782964980578717228072960.000000
1755262014732,0.000000,0.000000,664614077120620450716241123684122624.000000
1755262014732,0.000000,0.000000,664613997892457936451903530140172288.000000
1755262014736,0.000000,0.000000,664613997892457936451903530140172288.000000
1755262014736,0.000000,0.000000,664613997892457936451903530140172288.000000
1755262014740,0.000000,0.000000,-0.000000
1755262014740,0.000000,0.000000,-0.000000
1755262014744,0.000000,0.000000,-0.000000
1755262014747,-44.219997,0.000000,-0.000000
1755262014747,0.000000,0.000000,-0.000000
1755262014751,0.000000,0.000000,-0.000000
1755262014751,0.000000,0.000000,-0.000000
1755262014754,0.000000,0.000000,-0.000000
1755262014754,0.000000,-44.219997,-0.000000
1755262014758,0.000000,0.000000,-0.000000
1755262014759,0.000000,0.000000,0.000000
1755262014762,0.000000,0.000000,0.000000
1755262014762,0.000000,-44.219997,0.000000
1755262014766,0.000000,0.000000,0.000000
1755262014769,0.000000,-44.219997,0.000000
1755262014769,44.219997,0.000000,-8796095119360.000000
1755262014773,0.000000,0.000000,-8796094070784.000000
1755262014773,0.000000,-44.219997,-8796093022208.000000
1755262014777,44.219997,0.000000,-8796093022208.000000
1755262014777,0.000000,-44.219997,-8796093022208.000000
1755262014781,0.000000,0.000000,-140737505132544.000000
1755262014781,44.219997,-44.219997,-140737538686976.000000
1755262014784,0.000000,0.000000,-140737538686976.000000
1755262014788,0.000000,0.000000,-140737538686976.000000
1755262014788,44.219997,0.000000,-140737521909760.000000
1755262014792,0.000000,-44.219997,-37778949877355671191552.000000
1755262014792,0.000000,0.000000,-37778958884554925932544.000000
1755262014796,0.000000,0.000000,-37778954380955298562048.000000
1755262014796,44.219997,0.000000,-37778954380955298562048.000000
1755262014799,0.000000,0.000000,-37778949877355671191552.000000
1755262014800,0.000000,0.000000,-34359758848.000000
1755262014803,0.000000,44.219997,-34359750656.000000
1755262014803,0.000000,0.000000,-34359742464.000000
1755262014807,0.000000,0.000000,-34359742464.000000
1755262014811,0.000000,0.000000,-34359742464.000000
1755262014811,0.000000,44.219997,0.000000
1755262014814,0.000000,0.000000,0.000000
1755262014815,0.000000,0.000000,0.000000
1755262014819,0.000000,0.000000,0.000000
1755262014819,0.000000,0.000000,0.000000
1755262014822,0.000000,0.000000,-0.000000
1755262014822,0.000000,0.000000,-0.000000
1755262014826,0.000000,0.000000,-0.000000
1755262014829,0.000000,0.000000,-0.000000
1755262014829,0.000000,0.000000,-0.000000
1755262014833,0.000000,0.000000,0.000000
1755262014833,0.000000,0.000000,0.000000
1755262014837,0.000000,0.000000,0.000000
1755262014837,0.000000,-44.219997,0.000000
1755262014840,0.000000,0.000000,0.000000
1755262014840,44.219997,0.000000,2147484416.000000
1755262014844,0.000000,0.000000,2147484416.000000
1755262014844,0.000000,-44.219997,2147484160.000000
1755262014847,0.000000,0.000000,2147483904.000000
1755262014851,0.000000,0.000000,2147483904.000000
1755262014851,44.219997,0.000000,0.000000
1755262014855,0.000000,-44.219997,0.000000
1755262014855,0.000000,0.000000,0.000000
1755262014859,0.000000,0.000000,0.000000
1755262014859,44.219997,0.000000,0.000000
1755262014863,0.000000,0.000000,37778931862957161709568.000000
1755262014863,0.000000,0.000000,37778931862957161709568.000000
1755262014866,44.219997,0.000000,37778931862957161709568.000000
1755262014866,0.000000,0.000000,37778936366556789080064.000000
1755262014870,0.000000,0.000000,37778936366556789080064.000000
1755262014874,0.000000,0.000000,34359738368.000000
1755262014874,0.000000,0.000000,34359742464.000000
1755262014879,0.000000,0.000000,34359746560.000000
1755262014879,0.000000,0.000000,34359746560.000000
1755262014882,0.000000,0.000000,34359746560.000000
1755262014882,0.000000,0.000000,-8.000002
1755262014886,0.000000,0.000000,-8.000002
1755262014886,0.000000,0.000000,-8.000002
1755262014889,0.000000,0.000000,-8.000002
1755262014894,0.000000,0.000000,-8.000002
1755262014894,0.000000,0.000000,0.000000
1755262014894,0.000000,0.000000,0.000000
1755262014898,0.000000,0.000000,0.000000
1755262014898,0.000000,0.000000,0.000000
1755262014903,0.000000,0.000000,0.000000
1755262014903,0.000000,0.000000,0.000000
1755262014908,0.000000,0.000000,0.000000
1755262014908,0.000000,0.000000,0.000000
1755262014908,0.000000,0.000000,0.000000
1755262014913,0.000000,0.000000,0.000000
1755262014913,0.000000,0.000000,-0.000000
1755262014917,0.000000,0.000000,-0.000000
1755262014917,0.000000,0.000000,-0.000000
